measure,hybrid,hybrid1,ggmr,ggmr2,ggmr1,rc3,rc2,rc1,measure,hybrid,hybrid1,ggmr,ggmr2,ggmr1,rc3,rc2,rc1
23837.649,19768.5044,21711.95864,15285.72145,34510.75557,32142.43888,42060,42950,-97,23837.649,19768.5044,21711.95864,16256.9713,34510.75557,32142.43888,42060,42950,9663
34513.10079,31026.1192,30140.52581,38751.32282,29152.38815,28438.24832,47900,47950,1970,34513.10079,31026.1192,30140.52581,38863.29371,29152.38815,28438.24832,47900,47950,7256
24980.08909,23140.69021,23222.05385,23058.1597,46010.5272,26032.67362,42490,42430,-6325,24980.08909,23140.69021,23222.05385,23058.1597,46010.5272,26032.67362,42490,42430,6653
26115.21524,24529.77699,24933.27445,23828.44649,37159.72684,25137.26286,44660,44650,-2693,26115.21524,24529.77699,24933.27445,23828.44649,37159.72684,25137.26286,44660,44650,5043
27421.48798,23673.4437,24265.86546,21944.88059,36581.9198,26214.31431,43850,43600,-4767,27421.48798,23673.4437,24265.86546,21944.88059,36581.9198,26214.31431,43850,43600,8533
35509.26174,34247.78275,31553.76225,36649.87207,35549.74554,31358.92047,50220,48860,-4250,35509.26174,34247.78275,31553.76225,36649.87207,35549.74554,31358.92047,50220,48860,6272
-1171.69593,4951.251215,4575.475321,10246.27749,-7527.235565,6533.397793,5705,13177,406,58785.19884,66539.92848,65087.32752,74905.52774,50876.35122,71564.38976,62265,54303,19846
-48016.12839,-46804.49967,-44151.92182,-49646.57313,-45587.33075,-48024.79917,-38436,-36010.9,-57130,48016.12839,46804.49967,44151.92182,49646.57313,45587.33075,48024.79917,38436,36010.9,57130
58829.08258,67357.42361,63599.00269,57588.28718,35491.51724,36097.7776,68248,64108,1975,71116.53052,81561.33587,77437.63144,72933.83949,50545.94055,50933.32838,80088,68472,23155
-43750.62861,-43352.72958,-41951.56453,-44657.96432,-43933.47278,-42377.28828,-41990,-38210,-34333,43750.62861,43352.72958,41951.56453,44657.96432,43933.47278,42377.28828,41990,38210,35697
41617.87871,47994.19668,49403.72338,41078.78638,31090.53338,32823.00559,49720,40920,-27596,72248.73107,79188.71301,80274.75741,73644.25112,62038.06747,60295.00522,79520,68700,37916
2201.501088,2134.532379,82.3535303,8560.278237,7888.663178,6229.009804,-2928,5490,14917,51158.20437,52289.91114,49503.59255,56015.01782,54314.21793,48164.89525,54632,49390,28467
56373.05578,55111.155,57750.37791,50383.64634,57194.97518,51956.45184,57232,48851,-16747,84373.80916,83117.28351,81076.36952,78215.65212,77573.61403,71578.01042,81068,71589,33587
-13160.73441,-12270.10208,-15373.43991,-9417.021425,-10523.54759,-11444.76119,-17180,-8769,3485,49429.18491,45948.21987,43404.27197,47176.7123,50064.65339,41263.71289,49480,42611,31957
76382.57963,75178.38703,72656.62892,75644.37849,94799.68769,78051.44643,76260,70549,7106,84656.1279,79613.42247,77986.50861,78889.09389,100165.002,82188.71951,80460,70549,28314
-10415.07492,-12684.50812,-10360.95076,-18091.49614,-13120.8044,-9754.137013,-12020,-13834.9,-22448,54597.227,54039.5278,52902.76471,49397.75039,48630.33027,45261.81754,54940,41574.9,32428
41645.67176,39318.4047,40129.30512,42559.42555,56634.33695,46706.9385,39660,45549,18501,67156.75414,64418.17181,65222.44953,69111.0114,84422.29075,70728.08566,66320,60809,20973
38664.50284,32811.47626,36264.02485,26929.9383,42495.80089,33985.10021,36030,29150,-22449,77188.5777,72625.89405,68971.12925,66160.55189,77141.43217,65024.31313,73070,63130,28587
1652.954305,3153.89919,96.7205505,3697.160354,14222.63232,7536.421268,-3064,5145,10198,51548.76968,51204.1222,47546.84001,50793.06641,61958.84759,48617.54453,52936,47475,25518
64570.5389,63638.94262,65119.99085,59260.82407,82613.25982,64847.35422,65926,57650,-10046,84365.03241,82789.12703,82192.82953,79135.37288,98997.01951,81003.76389,80754,71770,30594
-30794.68499,-27891.18344,-30117.61143,-29674.89949,-27291.16967,-25495.45698,-34622.97,-25750,-7975,41165.87617,39557.51175,36525.65328,37017.03417,40567.23992,33255.88591,44037.03,38530,30285
59825.24354,58552.30798,58088.82808,59603.68553,73263.91049,58948.49091,59950,56273,-1221,79853.78368,74896.32951,75393.41598,74988.13402,91982.1803,74753.60245,77270,65113,30385
-21788.27822,-17401.34654,-17679.50139,-20600.66,-10920.7662,-6579.628636,-22560,-24270,-29764,55271.57384,47168.97082,45564.31043,43587.12044,53420.14442,50259.78315,52740,43050,34536
52492.27014,53322.1942,51664.77731,53423.72906,68192.323,49412.40282,50291,53820,17935,73489.1782,74939.9213,73212.67526,72820.41683,87734.19795,66957.49021,75369,68260,26331
34995.82196,34140.84612,36952.83935,32609.49924,49414.79531,39934.5579,33308,26515,-22003,80763.63993,76455.65605,73733.15409,70868.61828,84138.95625,71390.67582,77788,66675,28843
-3196.199255,-3600.201281,-3208.702242,117.491037,11204.88694,6049.173905,-10450,-1958,9624,51965.66523,52107.01045,51618.30378,53861.15472,63345.85103,53672.92001,54310,47038,28836
68362.09426,69224.72688,66550.41092,67600.33442,65984.48469,69302.96604,68508,61280,-2830,81222.95644,81614.27418,79620.7746,79731.07013,76888.45944,77738.22417,78568,70620,33690
-19637.97482,-20838.0674,-18611.31982,-17204.54259,-15411.86218,-9434.689762,-21900,-20405,-19427,51585.33946,45525.90721,46795.20924,50075.64537,50285.59879,49654.47349,52680,39565,30727
45340.68289,44925.23961,43978.95022,43466.26528,40561.95888,44892.83615,42570,46840.8,14246,70500.69533,71792.52845,70410.59621,70537.99021,67232.15347,68706.00433,71770,63599.2,25792
9736.339695,13345.92825,14174.33992,9704.147038,10926.2788,18751.07863,12831,6043,-31897,63883.02693,65672.52731,64710.48823,61727.10505,63892.3385,65436.61217,66369,55857,35317
14920.47249,12870.92883,10149.78993,13429.35972,15343.47917,17105.64428,9120,16948,14227,57812.44254,58177.36448,55543.7794,55435.77045,58807.68445,56367.43434,58320,51908,23703
43377.6168,43816.81014,43064.89216,42751.94726,44216.33701,51691.61722,44310,36250,-19990,72510.57074,74721.20726,76688.54022,74110.90046,73242.89593,82291.97019,77090,67370,31990
-15372.47504,-15646.90081,-17771.34021,-15641.38265,-16597.92035,-16488.08317,-20214,-11672,3857,43142.10738,43903.27057,41227.16802,43501.19569,40932.25368,38481.9115,45626,40392,27255
62769.84267,61777.6831,61069.497,65041.87748,62326.44456,69059.11894,63460,57300,-2884,80261.90248,75040.37643,75147.1094,78395.50337,77960.31179,83579.18229,77440,68760,31618
-27115.76457,-26395.31913,-27183.58894,-28185.83658,-25106.71392,-19823.02212,-29530,-26077,-19505,44604.8988,44880.36843,42826.46073,41528.92391,44539.06415,46672.59244,46350,36717,31775
53121.27045,52230.83595,51115.16826,50728.8483,47739.59332,52292.66904,50400,51475,17816,76587.37042,76869.12995,75718.28969,76659.2694,72558.79014,76352.19323,76740,66195,28656
9026.885855,10598.75893,11184.03759,13363.55957,18633.84167,20581.54232,8950,2140,-32492,62445.10297,61245.62102,63576.56929,62991.60565,61999.64894,61569.07224,66470,55360,32492
17243.38527,16839.28255,15118.19424,17526.83705,27619.02989,17240.14057,11931,19921,16270,57680.79131,57673.42745,55812.82774,56024.2285,66989.4402,52857.77125,58929,53979,24738
62331.00524,63162.21984,62833.1484,69176.50727,78056.76109,73021.47758,63480,55400,-9158,80601.27009,80894.44631,83025.73339,86695.2403,94068.8175,89130.79716,82440,73280,31058
-7754.257322,-9796.663408,-11892.85866,-3817.901461,485.247308,1216.492215,-12230.6,-5840,-350,42176.66504,43142.16279,42171.24711,47656.04267,52859.17683,49527.03691,46309.4,39340,30830
68281.64074,65781.00991,65015.152,64012.41369,68804.44723,59491.51249,63891,62644,16212,78111.59909,78188.43302,77454.8503,77475.62808,82223.24941,71242.91427,77051,67956,27052
14886.82829,13487.7063,16165.0515,16956.79042,22243.81194,19772.19295,14710,9710,-23712,67842.80331,60418.26121,62078.31675,63006.29916,68249.32189,60492.05488,67070,55790,27680
19836.91446,18012.78933,16226.72535,14462.39671,24531.39405,19852.46018,14560,21901.1,15685,58279.07301,57602.12222,55442.82986,58201.84184,64621.25563,55156.09226,57920,51341.1,22097
50704.73903,52671.80873,52985.54227,51676.90149,67203.46559,58572.86497,53440,45838,-17510,77266.10565,77738.70535,78054.05189,76771.27151,89086.66899,79660.28907,77740,68362,33150
-10072.78172,-10376.00726,-13037.36077,-10103.98502,-6303.518323,-8055.402584,-14980,-6800,2190,46054.5251,46001.00637,43279.45501,46091.65194,52077.29065,42749.51377,46920,40560,30870
76484.97503,75335.44362,74544.6904,78136.1809,96615.68777,79958.07205,77250,69240,109,82362.47096,80243.95823,79592.38549,84601.94559,103029.4057,85687.86899,82170,73900,28789
-14452.37924,-15385.22114,-14500.6446,-11250.56048,-14273.49764,-6622.966467,-14879,-13430,-17520,48874.78696,47514.30348,49865.51406,49514.04718,51045.64459,52727.42679,51999,39070,32120
35335.18957,35940.44563,33978.17481,36731.2643,44444.93733,33601.00719,34063,39720,14595,65342.89278,64355.81305,62218.48836,64542.10951,73848.66347,59201.43968,65137,59480,21037
3383.436561,5416.720837,6438.372291,5965.824841,11437.34259,13852.07277,5100,-1760,-39831,66052.34662,59965.37695,60001.39056,58442.07759,63489.1774,60013.2475,63000,52540,39831
27437.57868,27916.59781,26609.78509,29581.48167,31278.08864,33237.7698,24080,31495,19265,61368.48848,62141.46436,60096.81269,62365.76798,63345.60238,62028.19215,62980,57865,22871
47629.95146,47495.90459,49682.52284,50750.11132,50199.27856,55824.27987,49430,41720,-16530,79243.79965,73322.31726,74504.83646,76221.62065,75022.29608,78449.63113,78510,68900,33170
-13375.76475,-14081.50668,-16509.74428,-9973.999964,-14342.11526,-9162.783986,-19210,-10756.7,3183,48055.62376,47197.77813,44684.32626,46467.42788,43944.00758,41947.86176,49530,42203.3,24651
61410.90943,60834.74489,61001.32297,62524.72364,54611.64788,58693.61926,62260,54150,-11367,78657.22029,78399.20593,80077.41056,80801.98271,78724.94126,77663.76449,79820,70990,33713
-38766.89824,-37573.19769,-37352.8571,-36442.64686,-36977.58725,-33524.54457,-42610,-33977,-13972,38766.89824,37573.19769,37352.8571,36442.64686,36977.58725,33524.54457,42610,35803,30332
63116.52423,64606.53571,65615.21197,57034.4296,56891.86232,58040.67085,64717,60024,1062,82796.92001,82464.51797,78910.16468,75623.08994,71594.22296,72176.88227,78637,68116,32922
-39520.23582,-38323.03181,-33704.76137,-37776.33266,-33475.65806,-32896.69706,-39050,-34300,-23312,39520.23582,38323.03181,34920.01383,37776.33266,34658.28013,32896.69706,42170,37040,29032
62060.38883,55782.89688,56186.27694,49015.8609,50053.27081,50283.56119,52800,51045.6,11407,82723.78044,79723.34196,80125.16278,73909.98104,74011.6164,73988.27737,79300,65534.4,27991
26502.85496,25135.57049,26129.21456,23494.83244,24238.31953,30311.29649,25050,18000,-25384,65418.95793,64957.2831,65089.67695,64834.30841,68699.31303,68952.87477,67550,57320,28764
7708.910788,6225.204124,4634.654693,7433.760702,8042.191802,7300.619999,99.2,8376,16071,51616.05808,52177.31357,50191.71209,51551.26677,50965.91125,47672.59826,53640.8,48804,27465
44793.59889,46170.82959,48008.74915,48640.44216,47382.32312,52033.93621,47010,38570,-20240,74754.49278,74162.2238,76009.39367,78104.47519,81738.79518,80945.8247,77730,68010,32400
-20436.65894,-21286.63704,-21847.05206,-22170.28235,-21947.51706,-18360.451,-27590,-18779,1531,37571.79765,38644.21173,36878.71527,39402.58565,37506.28297,35818.45969,41910,35919,27749
49704.18969,53235.14511,55082.48427,49137.43385,51906.17754,54260.16483,51573,42917,-19729,77157.85908,78090.98303,76833.53898,77934.9752,82918.80085,81738.65732,78827,69003,33969
-18647.66503,-21267.6684,-19079.33362,-15701.30447,-17057.83772,-13343.13005,-26920,-18006,3597,40551.50377,38212.26201,38795.90658,44026.60221,41757.64535,39479.34446,44560,38334,27997
84212.90211,80919.2592,82915.58812,78629.27116,89968.35807,84913.0245,81727,72747,2036,94873.72598,91045.36645,87893.66685,89639.54096,100410.6565,92658.00257,88127,78967,32664
-5944.784336,-6693.905084,-4268.334413,-1294.858528,-7686.55027,698.19571,-8630,-7437.4,-6277,45004.24086,48213.33087,50504.417,54077.61641,49079.49181,51568.93168,52390,38217.4,28289
57268.28413,55573.06376,53643.28183,56386.46514,67067.89479,58960.00451,51180,56029,23271,74821.78119,74084.21938,72039.26564,75810.25917,86600.96917,75877.60512,71700,65509,27957
28601.96066,27737.25588,29134.17343,32892.44604,39049.59853,39387.36075,27510,21530,-20805,68565.42228,65221.91975,66734.34503,69620.74035,70776.85704,67082.51766,71570,61090,27525
10333.1586,9717.292512,7399.478909,10862.34173,18355.16186,14166.77504,4690,12427,13411,54573.82234,54964.70687,52392.01978,53909.07911,62066.89162,52802.50149,54850,48067,25121
49767.08973,50939.44689,51923.64302,50162.82964,53522.42063,54468.53548,51600,43680,-17200,77141.76838,74261.75268,74959.043,75952.30093,78428.13177,76622.70428,78340,68800,32460
-8365.704136,-9656.441774,-11509.99982,-9175.401238,-5687.937554,-5668.826664,-15130,-6750,2491,46439.23924,46705.62471,44044.87883,44993.53245,49749.46212,42942.51803,48590,42230,27191
73003.53144,73715.48121,73647.63965,72737.1293,74072.48649,70828.40694,74754,66356,-3728,84732.19306,85067.59571,83126.49022,84662.27727,83277.7392,80241.68907,82126,73304,29272
-27490.23918,-27773.8191,-27508.8074,-21239.1925,-22121.82511,-16649.25379,-29114,-22376,-14108,37870.2071,37078.43329,37671.8352,43396.81344,43278.04192,42740.28191,41846,34176,28792
74558.47873,71791.26212,70757.12357,71710.30188,75855.76446,69320.66427,71000,68834,12852,83659.96695,81750.49314,81193.60997,80152.84634,86544.88361,78279.161,81460,71974,27686
12258.19211,10348.84731,10730.07023,10223.51764,6835.206468,13327.5768,11137,6721,-22929,61355.32337,60665.39816,59647.80982,61608.63495,60088.15678,58579.16288,62223,50559,26527
16996.17352,17220.55156,15651.7291,15856.85709,16945.12218,17403.6268,13251,20591,13335,53984.31739,55289.92742,53491.5426,55461.84205,54606.87041,52314.80848,54911,49849,24035
42006.98124,43035.02591,43583.60132,43504.0954,39658.10892,47809.61446,44970,37545,-20884,72570.54519,71811.68376,72265.40724,74160.77447,69091.67482,72157.54199,73410,64155,31156
-22753.72056,-22519.55186,-22336.17624,-21542.14354,-21434.75759,-16252.07037,-27000,-18443.1,-4291,41679.31596,40826.57406,40634.69885,43671.36478,41712.90707,41170.3422,42760,36043.1,27231
47294.97222,50518.77569,50974.06703,43728.62565,45002.86207,50519.46712,50500,41947,-20903,76334.30751,77986.32093,76761.48415,74074.78039,75049.15705,75376.13691,78160,67713,33003
-23458.78602,-24941.79655,-26819.91055,-27438.16191,-28958.50368,-28845.35558,-27698,-19077,-1196,35813.52236,36360.16347,35604.11348,37905.86936,37236.96687,34540.29929,37078,32117,27724
56213.61152,55450.11931,57048.7849,50043.48115,52895.04855,55174.27669,56774,48987,-11575,77678.61283,76828.55949,76942.23878,73230.40989,70645.21156,73060.05861,75526,66913,32195
-32059.99958,-33688.27549,-34011.08367,-36647.15752,-34924.90948,-34880.33056,-37430,-29495,-11084,32059.99958,33688.27549,34011.08367,36647.15752,34924.90948,34880.33056,37430,30625,29404
67364.47052,66907.75572,66122.13017,65737.98933,66737.84183,70071.86757,67407,63566,8103,80365.76067,80912.59592,79084.09649,82708.3916,82614.11197,81894.546,78153,67404,32103
-34578.9264,-34871.44704,-33939.40004,-36283.34315,-34662.5561,-31143.84956,-41680,-37370,-21975,34578.9264,34871.44704,33939.40004,36283.34315,34662.5561,31143.84956,41680,37370,27615
62671.83564,67089.10743,64759.69441,65196.81343,70071.96801,72185.99338,63800,58393,-197,87170.66636,82570.14837,82681.75439,81647.97361,91580.20401,88059.6981,82660,70613,30823
17427.69699,16168.46283,18107.3364,13588.12319,18970.93545,23261.6385,12492,8983,-14728,66653.55389,64979.20757,61186.22486,58927.46349,55813.81496,58774.16707,66968,53077,23936
39640.18472,38621.03636,37449.2035,43938.3999,47261.017,43869.34025,30730.9,37910,26742,64454.97838,65393.82232,63066.27927,68085.51005,71360.44012,65505.12182,63929.1,59510,26742
64111.2224,62420.80304,62129.97862,64385.86711,74087.96212,74300.05829,60580,53100,-6970,82589.20363,81428.83113,81133.79836,81613.27893,85862.50958,85009.40802,80260,70780,26950
6344.12639,3354.066017,4434.913688,9409.329252,6017.855525,13996.48712,-82,2165,-1796,54048.68021,49046.25793,48376.54707,53450.52315,48750.76675,54511.72839,55078,43255,29856
143749.9757,137835.5767,138042.5731,113528.4998,114188.6076,107093.6928,133830,133670,50588,156388.4936,153834.8429,153515.7611,127874.2168,129680.8406,121250.4716,151650,137910,59468
55913.73927,53548.22486,52953.57071,36855.79418,41952.16023,34343.25633,52854,42999,-9074,111874.2879,110276.5133,107708.9643,86315.88373,85870.24268,77350.80483,111394,91939,28826
50830.53909,47215.64738,47173.47315,36589.55631,36788.72824,37841.72802,44503,57542,50549,109070.1167,103629.4172,103798.4276,88333.70353,91445.55968,89334.87278,104217,95998,54265
39553.88003,40753.52156,46632.85256,24049.99979,25775.13166,19997.83054,48180,35760,-44344,100435.259,96867.4808,99819.20745,82768.38231,83414.87194,74708.63772,101040,85040,45596
64396.46673,58228.53357,57706.07271,43720.67796,43716.64479,43526.05346,60560,72690,49516,117080.3626,114262.8703,113210.4433,94791.0289,97152.91847,94536.44381,115300,105430,51164
33512.55146,38973.06058,40672.52969,19234.34676,22420.30963,16358.30535,43300,31180,-47460,102448.06,100526.5701,98052.24383,81031.93743,81876.57277,72799.57556,100060,84000,49740
65587.17894,61470.77728,61018.45054,48955.31461,47899.50558,49276.1111,63990,76002,44821,120544.2526,116822.645,115673.1385,100238.7186,101793.5013,101151.7403,116290,107138,48547
51893.98846,58016.8897,57377.95379,42704.03468,44175.57899,36474.67634,62970,49730,-40734,113243.4607,111228.0611,111358.3823,94427.0357,96253.3499,86416.01382,112970,96130,44054
44629.76625,39889.77577,39532.57934,30914.82197,28880.79066,30499.63518,41830,55374,38076,108442.5792,105861.0356,104793.0906,91683.74362,92241.92427,92288.15003,105010,95286,49884
36382.54822,46886.10025,47222.50663,35310.96695,27728.32717,26212.56084,50860,38000,-50609,100195.3612,101876.3341,101958.2911,93550.12287,85825.62654,84065.47202,103320,86840,51851
38750.80752,34898.09813,34113.42206,28898.22349,35521.86709,29155.0842,38720,51710,34946,103631.4582,102094.6021,100931.6952,89751.42358,92917.24827,89460.00892,100880,91350,42618
-23861.05366,-14299.69748,-15797.80485,-21414.21936,-31635.95812,-31758.75434,-5048,-12341,-60490,62575.29141,68306.684,72686.54844,61364.77818,64514.86279,67516.84172,63048,51281,60490
79940.08838,75173.0221,74371.41966,53381.87576,59493.61272,52069.66285,82270,88890,34914,121910.4998,123475.1628,123244.9844,96653.23913,102858.6739,97165.52868,121970,110670,41768
-53271.93797,-51498.59313,-52619.66893,-50087.43436,-51405.82865,-51077.67199,-41950,-39170,-45979,53271.93797,51498.59313,52619.66893,50087.43436,51405.82865,51077.67199,41950,39170,46181
-41045.92727,-42413.32632,-43309.63503,-43904.0248,-45058.45515,-43582.3514,-32180,-30690,-53790,41045.92727,42413.32632,43309.63503,43904.0248,45058.45515,43582.3514,32180,30690,53790
93944.85342,91104.87203,95031.34831,69882.62721,66361.94422,68487.35233,107600,97070,4307.2,128770.9916,126797.4847,124274.4112,106790.9755,94129.76793,96573.53673,127400,114370,45627.2
-42894.89563,-47661.90136,-48627.03226,-44152.51108,-45205.94293,-43089.88736,-42180,-32802,1194,42894.89563,47661.90136,48627.03226,44152.51108,45205.94293,43089.88736,42180,32998,32786
-39055.06815,-36311.94207,-37267.75278,-39883.19436,-40403.04763,-38966.17816,-30950,-30040,-46520,39055.06815,36311.94207,37267.75278,39883.19436,40403.04763,38966.17816,30950,30040,46520
109195.9168,98021.12974,101346.9297,80645.39564,96498.69392,75426.91426,109524,102358,15700,132635.6865,126002.2512,125615.2539,108758.2798,124185.8364,105733.3865,127324,112718,51860
-41775.86019,-42704.16495,-43271.17101,-39933.25561,-38821.12285,-40501.77721,-45610,-38600,-10261,41775.86019,42704.16495,43271.17101,39933.25561,38821.12285,40501.77721,45610,38600,34881
121481.9019,123911.5182,122393.0938,102721.479,110456.976,99769.23587,121685.4,113976.5,18790,138719.436,136510.0016,135387.1333,115985.8739,125492.2685,115227.3095,135902.6,119996.5,52030
-23117.95561,-13909.23365,-16379.98332,-19186.42882,-22890.90979,-22642.58319,-23370,-23010,-15947,58810.06629,60250.66063,57139.03631,47948.24371,51924.43152,43626.49756,63290,49150,37457
117715.214,115698.1822,114685.5299,90534.09681,85778.98752,91199.56289,113134,115968,47290,145727.6697,142876.3332,142255.9644,115044.4938,114143.575,115110.181,142866,128792,55210
44866.73847,48027.56814,46052.90419,33771.78367,32356.23781,28035.62621,48380,37060,-26339,103296.479,103474.8387,104657.8708,84001.32773,85427.14004,79466.60651,104800,87240,31907
50537.98081,46900.10904,46837.85232,35452.26797,34116.26421,38373.77437,45360,58247,45210.6,107537.1113,104808.7649,104019.8636,87340.83474,88603.43857,88161.83778,104220,95093,50018.6
35604.34319,39770.17482,41622.60977,22436.63731,21600.76938,16743.44206,44540,32110,-48133,100868.2452,99594.5759,96626.08075,82781.88911,78076.71578,74459.83404,97940,82150,48133
72354.05207,69147.95209,68647.7772,52684.45489,53899.9392,53827.04268,69453,81260,49340,119792.3779,117159.1353,116056.2931,96017.65595,99609.0699,96381.13416,117147,108760,51040
42163.49991,46793.48647,47541.9644,29176.21968,27128.84254,21242.01135,50960,38620,-42439.1,100558.1334,103077.1739,102613.8987,85758.46148,84498.39173,76669.39317,102520,85960,42808.9
51354.21841,48441.86316,48616.76369,35705.16679,36946.54743,35832.29632,49582,62178,41565,107636.5811,106365.2987,105543.7332,87734.63827,91124.51775,87297.27864,104618,95562,47415
52476.17942,56360.09344,55793.10755,34794.82934,36440.39397,27887.97584,63060,49930,-43492,112052.7484,112107.1565,109501.4012,90144.40234,87979.27407,84436.51274,109020,92750,46792
49633.97571,45171.60623,44685.10306,31354.26398,32174.73998,32521.61633,47607,60682,40492.9,105711.5476,103483.5734,102479.3111,86009.66983,89174.06645,87772.04375,101973,94218,47388.9
3693.548336,14052.24587,15873.13017,6756.356837,-380.690202,-4711.162794,17608,7983,-56460,77368.50105,77813.33698,78256.33413,73181.65078,67692.38353,61787.22902,73592,60083,56460
103341.8255,102689.6075,97620.89019,76605.13883,81075.11988,73122.65253,103870,112110,47220,136611.5536,139170.651,133579.9447,110795.7191,116516.6515,108076.0111,137410,127270,50160
-51067.5113,-49557.86164,-48652.42853,-49331.4812,-50228.84284,-49857.08689,-46260,-42250,-48188,51067.5113,49557.86164,48652.42853,49331.4812,50228.84284,49857.08689,46260,42250,48188
122761.8444,130246.1068,124657.1261,97889.70161,94222.01564,87316.87685,132971,126274,14551,144007.427,152411.4859,147087.1175,120829.7104,124625.3055,116074.9442,145231,127530,54109
-53859.98012,-50876.68221,-50612.84507,-49388.89139,-50358.37153,-52407.00677,-45560,-39100,-28504,53859.98012,50876.68221,50612.84507,49388.89139,50358.37153,52407.00677,45560,39100,39396
80962.57956,81668.82706,81083.07855,66031.37217,63378.82625,59188.11028,93930,78970,-27472,116760.0112,116941.6085,116172.918,104489.1421,102674.0072,101265.3722,123570,106130,48732
-35057.25919,-36847.12608,-36903.91278,-34559.53803,-30958.32815,-35259.18301,-32280,-17257,10383,57695.41923,57676.10626,59598.75654,52937.68065,55609.68373,56606.37749,50780,43077,39407
-50026.00381,-44970.28489,-45030.6564,-46773.88591,-48134.22539,-49064.53752,-37550,-36110,-51320,50026.00381,44970.28489,45030.6564,46773.88591,48134.22539,49064.53752,37550,36110,51320
-46354.39734,-41208.74164,-41374.76178,-41349.09627,-42019.50452,-42650.92146,-35830,-34810,-51850,46354.39734,41208.74164,41374.76178,41349.09627,42019.50452,42650.92146,35830,34810,51850
48374.5123,46675.94465,52702.15968,46426.93524,53064.5716,47649.29255,59300,46100,-28005,98118.19736,96790.59471,93646.93504,94991.83948,90383.82097,85999.30737,99540,84480,37855
-8096.550514,-12774.82606,-13402.18729,-8804.903951,-8549.702008,-8837.038787,-14776.59,-2489,27987.9,59317.65491,59274.24416,61270.21531,56217.41807,55723.77905,59031.62351,60763.41,55009,39927.9
-35822.29911,-37067.97319,-37104.26341,-39184.88957,-38065.03715,-39909.39184,-35090,-34340,-40990,35822.29911,37067.97319,37104.26341,39184.88957,38065.03715,39909.39184,35090,34340,40990
103072.6719,89750.21168,93395.25906,95302.4215,108491.9376,91984.1503,101195,96667,27950.3,123654.1472,116576.9533,119975.726,121844.5183,124262.9403,114619.4437,118225,101873,49078.3
-18404.84166,-25062.20628,-20394.72817,-21930.49136,-19713.53181,-25227.91864,-25170,-26990,-21804,56437.4186,52562.98008,49847.76642,51170.02646,43002.82335,45177.97044,58810,48510,30444
86490.46834,83786.18877,83784.28733,66072.83858,59931.66977,65210.69779,76320,79970,38850,118657.2517,119324.6882,119651.7236,98971.25332,93963.83134,100435.604,119720,104010,48890
31110.64794,34939.54154,33957.75671,24212.3122,21644.20351,21154.91121,31800,19953,-32707,86371.98225,87184.4944,86447.96582,75469.17332,79436.97774,76220.31881,92920,76387,32873
57465.76098,55343.47222,54580.42469,39876.79385,40594.6711,40263.83271,48284,60352,51282,111237.9736,104927.8623,105288.928,85089.74737,91889.133,87605.90249,108916,99648,55098
45801.46219,51062.41924,51295.024,34353.31157,33015.33516,32981.94246,50640,37470,-35843.9,96955.27818,98778.02764,98703.24863,82039.55876,85505.63472,78742.80934,102500,86530,36008.1
58868.57795,51858.2563,51196.71767,35783.36337,35828.05979,38393.92583,50628,62544,53878,104955.2845,102450.4057,102392.0333,84565.99654,89870.53021,85391.81109,102972,94476,56662
-41677.85317,-40363.7327,-38600.38002,-42662.21297,-40871.62473,-37610.18812,-35260,-32520,-45690,41677.85317,40363.7327,38600.38002,42662.21297,44313.93267,37610.18812,37820,35820,45690
139518.1202,144221.2846,142515.4697,104439.2477,107063.9148,101971.7316,144000,137280,35710,152507.708,159464.5716,157668.784,119551.6133,124799.2306,117321.4195,158140,140420,58030
-45081.7688,-44457.08421,-43370.62945,-44482.69901,-45588.15774,-42572.09946,-40340,-34520,-25988,45081.7688,44457.08421,43370.62945,44482.69901,45588.15774,42572.09946,42840,37680,37708
157245.6894,151250.9534,148506.3608,118683.1924,117229.6934,112752.2,152460,144971,35181,168830.9974,162795.0565,160471.0353,129887.4333,130300.2242,123599.4835,163620,145969,57359
-50265.9016,-48551.78371,-48338.44051,-47964.55521,-50957.98142,-46268.33779,-47330,-40260,-22900,50265.9016,48551.78371,48338.44051,47964.55521,50957.98142,46268.33779,47330,40260,38940
105495.0545,103602.7863,105186.8712,75226.30034,78018.81497,70477.93987,112720,96990,-25490,138507.3313,133828.6095,130480.9576,109906.8827,108672.6013,101035.193,135800,118850,46690
14604.50954,11856.02662,12254.67713,5722.793925,4015.441324,6208.24159,10750,25487,38287,80169.74661,80432.23533,80943.11277,70727.56272,72806.0022,69840.67699,80130,73247,52327
15564.10072,21128.07943,22300.77246,3890.564505,1233.84143,1269.896501,27090,16320,-55060,83414.21799,81884.66587,78901.7731,70427.90734,68599.0361,65042.92307,78510,65220,55060
56016.13467,55900.82088,55186.00751,38421.01739,43214.5588,38491.68135,55724,66528,37748,107740.4393,106789.1771,106126.2154,87008.54671,92162.97214,86897.16073,106624,98228,41592
-51763.80002,-45373.04584,-45127.93675,-46477.84459,-46700.65,-49408.97499,-42980,-40610,-53010,51763.80002,45373.04584,45127.93675,46477.84459,46700.65,49408.97499,42980,40610,53010
75902.78404,84557.04299,79309.62899,71740.21653,77755.36338,61246.43724,86710,74180,-17741,107689.2416,111046.599,105739.3207,100266.9611,106663.9583,92045.43892,111870,97300,45321
